beer1,beer2,scaled_r2
 Péché Mortel (Imperial Stout Au Cafe), Bell's Oberon Ale,0.2622128545710362
 Péché Mortel (Imperial Stout Au Cafe), Blue Moon Belgian White,-0.15532544583301083
 Péché Mortel (Imperial Stout Au Cafe), Bourbon County Brand Stout,0.04319652578873775
 Péché Mortel (Imperial Stout Au Cafe), Brooklyn Black Chocolate Stout,0.095910198753658
 Péché Mortel (Imperial Stout Au Cafe), Budweiser,-0.09352594031501034
 Péché Mortel (Imperial Stout Au Cafe), Burton Baton,0.19096760493846293
 Péché Mortel (Imperial Stout Au Cafe), Chimay Grande Réserve (Blue),0.04787790675880238
 Péché Mortel (Imperial Stout Au Cafe), Chimay Première (Red),0.14643246159903642
 Péché Mortel (Imperial Stout Au Cafe), Chimay Tripel (White),0.12334319221800742
 Péché Mortel (Imperial Stout Au Cafe), Chocolate Stout,0.06377542354561908
 Péché Mortel (Imperial Stout Au Cafe), Dale's Pale Ale,0.04423142581522785
 Péché Mortel (Imperial Stout Au Cafe), Dead Guy Ale,0.11653425012900702
 Péché Mortel (Imperial Stout Au Cafe), Delirium Tremens,0.19320148902239825
 Péché Mortel (Imperial Stout Au Cafe), Double Bastard Ale,0.17720360858784853
 Péché Mortel (Imperial Stout Au Cafe), Dreadnaught IPA,0.1834219002125032
 Péché Mortel (Imperial Stout Au Cafe), Duvel,0.14162759135105168
 Péché Mortel (Imperial Stout Au Cafe), Fat Tire Amber Ale,0.15540204373671127
 Péché Mortel (Imperial Stout Au Cafe), Founders Breakfast Stout,0.3465052673256538
 Péché Mortel (Imperial Stout Au Cafe), Founders KBS (Kentucky Breakfast Stout),0.32108579349960004
 Péché Mortel (Imperial Stout Au Cafe), Franziskaner Hefe-Weisse,0.05967745615429067
 Péché Mortel (Imperial Stout Au Cafe), Golden Monkey,0.06848780493282833
 Péché Mortel (Imperial Stout Au Cafe), Great Lakes Edmund Fitzgerald Porter,0.15356414282964315
 Péché Mortel (Imperial Stout Au Cafe), Guinness Draught,-0.04660487577097842
 Péché Mortel (Imperial Stout Au Cafe), Hennepin (Farmhouse Saison),0.1347381703559467
 Péché Mortel (Imperial Stout Au Cafe), Hoegaarden Original White Ale,0.05644049136260217
 Péché Mortel (Imperial Stout Au Cafe), Hop Rod Rye,0.15488380606144103
 Péché Mortel (Imperial Stout Au Cafe), Hop Stoopid,0.17863287025228025
 Péché Mortel (Imperial Stout Au Cafe), Hop Wallop,0.1464602647713389
 Péché Mortel (Imperial Stout Au Cafe), HopDevil Ale,0.18069576375815077
 Péché Mortel (Imperial Stout Au Cafe), IPA,-0.03055117450265235
 Péché Mortel (Imperial Stout Au Cafe), Imperial Stout,0.1373870445308338
 Péché Mortel (Imperial Stout Au Cafe), India Pale Ale,-0.0022102138864217667
 Péché Mortel (Imperial Stout Au Cafe), Indian Brown Ale,0.17023242116136048
 Péché Mortel (Imperial Stout Au Cafe), La Fin Du Monde,0.09802012439712045
 Péché Mortel (Imperial Stout Au Cafe), Maharaja,0.1452194650089675
 Péché Mortel (Imperial Stout Au Cafe), Maudite,0.10808868140403667
 Péché Mortel (Imperial Stout Au Cafe), Midas Touch Golden Elixir,0.24521249364111614
 Péché Mortel (Imperial Stout Au Cafe), Newcastle Brown Ale,-0.19692461947989165
 Péché Mortel (Imperial Stout Au Cafe), Oak Aged Yeti Imperial Stout,0.29633641460786325
 Péché Mortel (Imperial Stout Au Cafe), Oaked Arrogant Bastard Ale,0.15199313859332947
 Péché Mortel (Imperial Stout Au Cafe), Oatmeal Stout,0.07173818096374393
 Péché Mortel (Imperial Stout Au Cafe), Oktoberfest,0.10738488104888959
 Péché Mortel (Imperial Stout Au Cafe), Old Rasputin Russian Imperial Stout,0.1427805700602221
 Péché Mortel (Imperial Stout Au Cafe), Ommegang (Abbey Ale),0.03968737895719571
 Péché Mortel (Imperial Stout Au Cafe), Orval Trappist Ale,-0.009761712693058349
 Péché Mortel (Imperial Stout Au Cafe), Pabst Blue Ribbon (PBR),-0.1632941150859338
 Péché Mortel (Imperial Stout Au Cafe), Pale Ale,-0.05186779813725301
 Péché Mortel (Imperial Stout Au Cafe), Palo Santo Marron,0.10148991016236791
 Péché Mortel (Imperial Stout Au Cafe), Pliny The Elder,0.16756243486006406
 Péché Mortel (Imperial Stout Au Cafe), Porter,-0.027007755174984174
 Péché Mortel (Imperial Stout Au Cafe), Prima Pils,0.037772222722119456
 Péché Mortel (Imperial Stout Au Cafe), Punkin Ale,0.05495403860345313
 Péché Mortel (Imperial Stout Au Cafe), Racer 5 India Pale Ale,0.16350553594221337
 Péché Mortel (Imperial Stout Au Cafe), Raison D'etre,0.10679650630561033
 Péché Mortel (Imperial Stout Au Cafe), Samuel Adams Black Lager,0.1538345367904836
 Péché Mortel (Imperial Stout Au Cafe), Samuel Adams Boston Lager,-0.010937004408110601
 Péché Mortel (Imperial Stout Au Cafe), Samuel Adams Octoberfest,0.05027449831258831
 Péché Mortel (Imperial Stout Au Cafe), Samuel Adams Summer Ale,-0.14866599782777548
 Péché Mortel (Imperial Stout Au Cafe), Samuel Adams Winter Lager,0.16778799894079707
 Péché Mortel (Imperial Stout Au Cafe), Samuel Smith's Imperial Stout,0.3586936785461799
 Péché Mortel (Imperial Stout Au Cafe), Samuel Smith's Oatmeal Stout,0.08535627907973126
 Péché Mortel (Imperial Stout Au Cafe), Schneider Aventinus,0.07429797750233544
 Péché Mortel (Imperial Stout Au Cafe), Shakespeare Oatmeal Stout,0.33651791864753877
 Péché Mortel (Imperial Stout Au Cafe), Sierra Nevada Bigfoot Barleywine Style Ale,0.12916565988895712
 Péché Mortel (Imperial Stout Au Cafe), Sierra Nevada Celebration Ale,0.1505277442001105
 Péché Mortel (Imperial Stout Au Cafe), Sierra Nevada Pale Ale,0.019943347819226735
 Péché Mortel (Imperial Stout Au Cafe), Sierra Nevada Torpedo Extra IPA,0.07228136022836082
 Péché Mortel (Imperial Stout Au Cafe)," Smuttynose IPA ""Finest Kind""",0.2510638585003817
 Péché Mortel (Imperial Stout Au Cafe), St. Bernardus Abt 12,0.13173901304089686
 Péché Mortel (Imperial Stout Au Cafe), Stone IPA (India Pale Ale),0.13374721173844345
 Péché Mortel (Imperial Stout Au Cafe), Stone Imperial Russian Stout,-0.05222271384158385
 Péché Mortel (Imperial Stout Au Cafe), Stone Ruination IPA,0.15860728582232722
 Péché Mortel (Imperial Stout Au Cafe), Stone Smoked Porter,0.11520676701933184
 Péché Mortel (Imperial Stout Au Cafe), Stone Sublimely Self-Righteous Ale,0.17528250134282752
 Péché Mortel (Imperial Stout Au Cafe), Storm King Stout,0.16545580622303857
 Péché Mortel (Imperial Stout Au Cafe), Ten FIDY,0.15820133414378523
 Péché Mortel (Imperial Stout Au Cafe), Three Philosophers Belgian Style Blend (Quadrupel),0.01936571514849138
 Péché Mortel (Imperial Stout Au Cafe), Trappistes Rochefort 10,0.07748877347527083
 Péché Mortel (Imperial Stout Au Cafe), Trappistes Rochefort 8,0.15743271389018104
 Péché Mortel (Imperial Stout Au Cafe), Trois Pistoles,0.03465947411594252
 Péché Mortel (Imperial Stout Au Cafe), Tröegs Nugget Nectar,0.05132521890791876
 Péché Mortel (Imperial Stout Au Cafe), Two Hearted Ale,0.2879078920168142
 Péché Mortel (Imperial Stout Au Cafe), Weihenstephaner Hefeweissbier,-0.016105958488197226
 Péché Mortel (Imperial Stout Au Cafe), Westmalle Trappist Tripel,0.15101832589111075
 Péché Mortel (Imperial Stout Au Cafe), World Wide Stout,0.14556900702248468
 Péché Mortel (Imperial Stout Au Cafe), Yeti Imperial Stout,0.2975143487993051
 Péché Mortel (Imperial Stout Au Cafe), Young's Double Chocolate Stout,0.15775208427320705
 Péché Mortel (Imperial Stout Au Cafe), Yuengling Traditional Lager,0.0004557046820326757
 Racer 5 India Pale Ale, #9,0.012163424332224804
 Racer 5 India Pale Ale, 120 Minute IPA,0.046979988396386965
 Racer 5 India Pale Ale, 60 Minute IPA,0.1989709551007314
 Racer 5 India Pale Ale, 90 Minute IPA,0.18893909275269996
 Racer 5 India Pale Ale, Alpha King Pale Ale,0.09606379807418383
 Racer 5 India Pale Ale, Anchor Steam Beer,0.01691453827929268
 Racer 5 India Pale Ale, ApriHop,0.12144818950805071
 Racer 5 India Pale Ale, Arrogant Bastard Ale,0.13383322885564317
 Racer 5 India Pale Ale, Ayinger Celebrator Doppelbock,0.09764690344756716
 Racer 5 India Pale Ale, Bell's Expedition Stout,0.04441274699943462
 Racer 5 India Pale Ale, Bell's Hopslam Ale,0.034164539240670616
 Racer 5 India Pale Ale, Bell's Oberon Ale,0.042596292296351854
 Racer 5 India Pale Ale, Blue Moon Belgian White,-0.0900270562089447
 Racer 5 India Pale Ale, Bourbon County Brand Stout,0.01362208985482564
 Racer 5 India Pale Ale, Brooklyn Black Chocolate Stout,0.06103647075460855
 Racer 5 India Pale Ale, Budweiser,0.004703251489015583
 Racer 5 India Pale Ale, Burton Baton,0.04476407068305902
 Racer 5 India Pale Ale, Chimay Grande Réserve (Blue),0.03541211765435766
 Racer 5 India Pale Ale, Chimay Première (Red),0.17814798036800136
 Racer 5 India Pale Ale, Chimay Tripel (White),-0.019712613169346995
 Racer 5 India Pale Ale, Chocolate Stout,0.06198881719695703
 Racer 5 India Pale Ale, Dale's Pale Ale,0.2354992691848744
 Racer 5 India Pale Ale, Dead Guy Ale,0.147105555318647
 Racer 5 India Pale Ale, Delirium Tremens,-0.04629678283967224
 Racer 5 India Pale Ale, Double Bastard Ale,0.04927842312966724
 Racer 5 India Pale Ale, Dreadnaught IPA,0.15057451019901652
 Racer 5 India Pale Ale, Duvel,0.1419576957318711
 Racer 5 India Pale Ale, Fat Tire Amber Ale,-0.023076499391668035
 Racer 5 India Pale Ale, Founders Breakfast Stout,0.22476152346885503
 Racer 5 India Pale Ale, Founders KBS (Kentucky Breakfast Stout),0.0549474655019704
 Racer 5 India Pale Ale, Franziskaner Hefe-Weisse,0.01726316022803242
 Racer 5 India Pale Ale, Golden Monkey,-0.015373226314293657
 Racer 5 India Pale Ale, Great Lakes Edmund Fitzgerald Porter,-0.04740901463493562
 Racer 5 India Pale Ale, Guinness Draught,0.07805502936832262
 Racer 5 India Pale Ale, Hennepin (Farmhouse Saison),0.12098098687992467
 Racer 5 India Pale Ale, Hoegaarden Original White Ale,0.07274097873295864
 Racer 5 India Pale Ale, Hop Rod Rye,0.23455717266097462
 Racer 5 India Pale Ale, Hop Stoopid,0.11454574976565716
 Racer 5 India Pale Ale, Hop Wallop,0.07142285083551651
 Racer 5 India Pale Ale, HopDevil Ale,0.07961105931313503
 Racer 5 India Pale Ale, IPA,-0.044872616132635754
 Racer 5 India Pale Ale, Imperial Stout,0.04250861373802311
 Racer 5 India Pale Ale, India Pale Ale,0.1933441130988747
 Racer 5 India Pale Ale, Indian Brown Ale,0.014797863538257716
 Racer 5 India Pale Ale, La Fin Du Monde,0.1553109071117403
 Racer 5 India Pale Ale, Maharaja,0.10975610568986327
 Racer 5 India Pale Ale, Maudite,0.2454553795410915
 Racer 5 India Pale Ale, Midas Touch Golden Elixir,0.14300603122986383
 Racer 5 India Pale Ale, Newcastle Brown Ale,-0.02645973613499821
 Racer 5 India Pale Ale, Oak Aged Yeti Imperial Stout,0.04093750658885794
 Racer 5 India Pale Ale, Oaked Arrogant Bastard Ale,0.12851243619453906
 Racer 5 India Pale Ale, Oatmeal Stout,0.08255081557981489
 Racer 5 India Pale Ale, Oktoberfest,0.00795889079711835
 Racer 5 India Pale Ale, Old Rasputin Russian Imperial Stout,0.12370879598120005
 Racer 5 India Pale Ale, Ommegang (Abbey Ale),0.11238156174342555
 Racer 5 India Pale Ale, Orval Trappist Ale,0.004425019508895601
 Racer 5 India Pale Ale, Pabst Blue Ribbon (PBR),0.05525441222652417
 Racer 5 India Pale Ale, Pale Ale,0.03988172659545488
 Racer 5 India Pale Ale, Palo Santo Marron,0.10632518309280936
 Racer 5 India Pale Ale, Pliny The Elder,0.25097205080690577
 Racer 5 India Pale Ale, Porter,-0.14130951231595015
 Racer 5 India Pale Ale, Prima Pils,0.12213937961288196
 Racer 5 India Pale Ale, Punkin Ale,0.0025092489909503564
 Racer 5 India Pale Ale, Péché Mortel (Imperial Stout Au Cafe),0.16350553594221343
 Racer 5 India Pale Ale, Raison D'etre,0.016350934533294108
 Racer 5 India Pale Ale, Samuel Adams Black Lager,0.006097982884815332
 Racer 5 India Pale Ale, Samuel Adams Boston Lager,0.106380651314199
 Racer 5 India Pale Ale, Samuel Adams Octoberfest,0.038344671759772665
 Racer 5 India Pale Ale, Samuel Adams Summer Ale,0.036458013488768044
 Racer 5 India Pale Ale, Samuel Adams Winter Lager,0.09733912983376963
 Racer 5 India Pale Ale, Samuel Smith's Imperial Stout,0.04662572890015632
 Racer 5 India Pale Ale, Samuel Smith's Oatmeal Stout,-0.081851236876441
 Racer 5 India Pale Ale, Schneider Aventinus,0.10585045817850869
 Racer 5 India Pale Ale, Shakespeare Oatmeal Stout,0.13072460448177148
 Racer 5 India Pale Ale, Sierra Nevada Bigfoot Barleywine Style Ale,0.1867383390208645
 Racer 5 India Pale Ale, Sierra Nevada Celebration Ale,0.27729687279706355
 Racer 5 India Pale Ale, Sierra Nevada Pale Ale,0.20859393630479978
 Racer 5 India Pale Ale, Sierra Nevada Torpedo Extra IPA,0.12078596683288337
 Racer 5 India Pale Ale," Smuttynose IPA ""Finest Kind""",0.2271088143357452
 Racer 5 India Pale Ale, St. Bernardus Abt 12,0.08197319798839352
 Racer 5 India Pale Ale, Stone IPA (India Pale Ale),0.2193082858848072
 Racer 5 India Pale Ale, Stone Imperial Russian Stout,0.15264443846861164
 Racer 5 India Pale Ale, Stone Ruination IPA,0.19240934835997142
 Racer 5 India Pale Ale, Stone Smoked Porter,0.13008457932985595
 Racer 5 India Pale Ale, Stone Sublimely Self-Righteous Ale,0.15431113850490327
 Racer 5 India Pale Ale, Storm King Stout,0.21309723774961778
 Racer 5 India Pale Ale, Ten FIDY,0.02582254613822072
 Racer 5 India Pale Ale, Three Philosophers Belgian Style Blend (Quadrupel),-0.0011425773990775946
 Racer 5 India Pale Ale, Trappistes Rochefort 10,0.0721801757205669
 Racer 5 India Pale Ale, Trappistes Rochefort 8,0.08263458101777264
 Racer 5 India Pale Ale, Trois Pistoles,0.1117564182762148
 Racer 5 India Pale Ale, Tröegs Nugget Nectar,0.28398566464816316
 Racer 5 India Pale Ale, Two Hearted Ale,0.20561821313124037
 Racer 5 India Pale Ale, Weihenstephaner Hefeweissbier,0.04502416570763346
 Racer 5 India Pale Ale, Westmalle Trappist Tripel,0.16045893013653004
 Racer 5 India Pale Ale, World Wide Stout,0.013086903174801632
 Racer 5 India Pale Ale, Yeti Imperial Stout,0.15502223037092597
 Racer 5 India Pale Ale, Young's Double Chocolate Stout,0.1682177026978034
 Racer 5 India Pale Ale, Yuengling Traditional Lager,0.025753212524164203
 Raison D'etre, #9,0.06850494374287484
 Raison D'etre, 120 Minute IPA,0.22537965936462412
 Raison D'etre, 60 Minute IPA,0.1889155329359796
 Raison D'etre, 90 Minute IPA,0.1477426462645288
 Raison D'etre, Alpha King Pale Ale,-0.1108542254455533
 Raison D'etre, Anchor Steam Beer,-0.023225340404446564
 Raison D'etre, ApriHop,0.10032105342086603
 Raison D'etre, Arrogant Bastard Ale,0.18130857573280204
 Raison D'etre, Ayinger Celebrator Doppelbock,0.12434670026586762
 Raison D'etre, Bell's Expedition Stout,0.1459773648043452
 Raison D'etre, Bell's Hopslam Ale,0.03301406336691981
 Raison D'etre, Bell's Oberon Ale,0.012649755390986922
 Raison D'etre, Blue Moon Belgian White,0.04342583302353991
 Raison D'etre, Bourbon County Brand Stout,0.13827915629222035
 Raison D'etre, Brooklyn Black Chocolate Stout,0.11471727167583885
 Raison D'etre, Budweiser,-0.00908117216250597
 Raison D'etre, Burton Baton,0.2259662254927176
 Raison D'etre, Chimay Grande Réserve (Blue),0.060208088692722664
 Raison D'etre, Chimay Première (Red),0.02632804301821456
 Raison D'etre, Chimay Tripel (White),0.1352574494655187
 Raison D'etre, Chocolate Stout,0.0905439300509273
 Raison D'etre, Dale's Pale Ale,0.07785123988492652
 Raison D'etre, Dead Guy Ale,0.10633759931435868
 Raison D'etre, Delirium Tremens,0.2670927101982634
 Raison D'etre, Double Bastard Ale,0.0037450528212697436
 Raison D'etre, Dreadnaught IPA,0.03602963298810661
 Raison D'etre, Duvel,0.11354434605600836
 Raison D'etre, Fat Tire Amber Ale,0.019448682225926283
 Raison D'etre, Founders Breakfast Stout,-0.033357936573403864
 Raison D'etre, Founders KBS (Kentucky Breakfast Stout),0.05070792635832753
 Raison D'etre, Franziskaner Hefe-Weisse,0.14917962157268344
 Raison D'etre, Golden Monkey,0.40824721382763723
 Raison D'etre, Great Lakes Edmund Fitzgerald Porter,0.029017714374536468
 Raison D'etre, Guinness Draught,0.06931879454765708
 Raison D'etre, Hennepin (Farmhouse Saison),-0.021027123999386086
 Raison D'etre, Hoegaarden Original White Ale,0.052679310220165566
 Raison D'etre, Hop Rod Rye,-0.00396965766958731
 Raison D'etre, Hop Stoopid,0.07330910583034579
 Raison D'etre, Hop Wallop,0.13575660940692394
 Raison D'etre, HopDevil Ale,0.22484492781491877
 Raison D'etre, IPA,0.016508847765042103
 Raison D'etre, Imperial Stout,0.15023989066544635
 Raison D'etre, India Pale Ale,0.08888966459549508
 Raison D'etre, Indian Brown Ale,0.010758562071306368
 Raison D'etre, La Fin Du Monde,0.20914887925727702
 Raison D'etre, Maharaja,0.07105216500441988
 Raison D'etre, Maudite,0.13841066479027617
 Raison D'etre, Midas Touch Golden Elixir,0.25103670420168483
 Raison D'etre, Newcastle Brown Ale,0.0040468700094317255
 Raison D'etre, Oak Aged Yeti Imperial Stout,-0.09286760971879977
 Raison D'etre, Oaked Arrogant Bastard Ale,0.08874659715250818
 Raison D'etre, Oatmeal Stout,0.0038281626079022615
 Raison D'etre, Oktoberfest,0.24075537934823468
 Raison D'etre, Old Rasputin Russian Imperial Stout,0.08122482590943071
 Raison D'etre, Ommegang (Abbey Ale),0.05326334627003314
 Raison D'etre, Orval Trappist Ale,-0.08571771495358524
 Raison D'etre, Pabst Blue Ribbon (PBR),-0.0564680827785519
 Raison D'etre, Pale Ale,-0.0592451137989319
 Raison D'etre, Palo Santo Marron,0.08669617784448301
 Raison D'etre, Pliny The Elder,0.008707245287685045
 Raison D'etre, Porter,0.2080867859979398
 Raison D'etre, Prima Pils,0.07481304054577892
 Raison D'etre, Punkin Ale,0.2584351081192602
 Raison D'etre, Péché Mortel (Imperial Stout Au Cafe),0.10679650630561037
 Raison D'etre, Racer 5 India Pale Ale,0.016350934533294077
 Raison D'etre, Samuel Adams Black Lager,0.03293190553495815
 Raison D'etre, Samuel Adams Boston Lager,-0.11414910098230106
 Raison D'etre, Samuel Adams Octoberfest,0.03834548550192335
 Raison D'etre, Samuel Adams Summer Ale,0.09279693050234529
 Raison D'etre, Samuel Adams Winter Lager,0.0996072853279755
 Raison D'etre, Samuel Smith's Imperial Stout,0.06751171399494711
 Raison D'etre, Samuel Smith's Oatmeal Stout,0.06547245295563452
 Raison D'etre, Schneider Aventinus,0.014431050458362195
 Raison D'etre, Shakespeare Oatmeal Stout,0.04693538421883962
 Raison D'etre, Sierra Nevada Bigfoot Barleywine Style Ale,0.06223167923995485
 Raison D'etre, Sierra Nevada Celebration Ale,0.18182635320485627
 Raison D'etre, Sierra Nevada Pale Ale,-0.01192967494478232
 Raison D'etre, Sierra Nevada Torpedo Extra IPA,0.06266672988364282
 Raison D'etre," Smuttynose IPA ""Finest Kind""",-0.06981446016696272
 Raison D'etre, St. Bernardus Abt 12,0.1117169910230639
 Raison D'etre, Stone IPA (India Pale Ale),0.009782977799633146
 Raison D'etre, Stone Imperial Russian Stout,0.05451119826540974
 Raison D'etre, Stone Ruination IPA,0.10703843119208525
 Raison D'etre, Stone Smoked Porter,-0.008382924926938179
 Raison D'etre, Stone Sublimely Self-Righteous Ale,0.08993124680644989
 Raison D'etre, Storm King Stout,0.26462657836897474
 Raison D'etre, Ten FIDY,0.1350855557064738
 Raison D'etre, Three Philosophers Belgian Style Blend (Quadrupel),0.1808078134071829
 Raison D'etre, Trappistes Rochefort 10,0.18359868965033702
